Accutane ,For Acne,13-Jan-10,Anonymous,13-Jan-10,This medication is awesome!,27,10,9;;
Accutane ,For Acne,28-May-10,Anonymous,28-May-10,Causes dry lips--use chapstick often...took several months to become effective,78,4,8;;
Accutane ,For Acne,15-May-08,sinaloa,15-May-08,good product........ i recommend it ......,42,10,9;;
5-hydroxytryptophan ,5-HTP (5-hydroxytryptophan) for Anxiety,10-Apr-17,NoNic...,Taken for 1 to 6 months,I have been taking 5-HTP for about a month now for depression and mood swings. Works on depression and moods but over the last few days I have been experiencing severe stomach cramps. I have not changed my diet and still doing and taking everything as normal. The only difference is that I had added 5-HTP to my daily diet. After experiencing these stomach cramps I decided to research these effects it was having on me. Apparently stomach cramps are a well known side effect of 5-HTP so I have decided to stop taking them and try something different. ,552,2,39;;
5-hydroxytryptophan ,5-HTP (5-hydroxytryptophan) for Anxiety,24-Nov-21,Anony...,Taken for less than 1 month,I read online that this could be a good alternative to a SSRI (I have moderate OCD and GAD) so I thought why not try it?,120,1,14;;
5-hydroxytryptophan ,5-HTP (5-hydroxytryptophan) for Anxiety,18-Aug-20,Lulu,Taken for 1 to 6 months,I have been taking 200mg of a 5htp blend that also has,54,9,21;;
5-hydroxytryptophan ,5-HTP (5-hydroxytryptophan) for Anxiety,30-Dec-20,Mars,Taken for less than 1 month,I decided,9,1,19;;
5-hydroxytryptophan ,5-HTP (5-hydroxytryptophan),4-Jun-20,Renata,Taken for less than 1 month,Hi. I tried so many meds and it didn't worked had very bad side effects.,72,10,22;;
5-hydroxytryptophan ,5-HTP (5-hydroxytryptophan) for Anxiety,13-Dec-20,Sandr...,Taken for less than 1 month,I have been taking 100mg 5-htp at night and it works really well for me (I have PTSD/anxiety). I've tried prescription SSRI like Prozac and that didn't work. This herb works for me way better. I'm calming through out the day and I feel way less nervous and I no longer have a dark cloud over me. I'm so happy I decided to give this a try. Some side effects I do get especially in the beginning is kind of weird dreams and sometimes seems to raise my anxiety by the 3rd hour but then goes away. I have barely any anxiety the morning I wake up and lasting all day till night time I take my medication. This seems to be a life saver for me. I will continue to use it and see how I do!,681,9,19;;
5-hydroxytryptophan ,5-HTP (5-hydroxytryptophan) for Anxiety,8-Feb-19,Dano,Not Specified,I found this treatment in Boots under the product name Sharp Mind it's combined with other natural ingredients. It started to work very quickly and my anxiety and depression has been much better but I have found that it is giving me strange dreams both good and bad sometimes very vivid. I still think that overall I have improved in my mood and I'll continue to take it for now. I'm only a week in but I quite like feeling happier and don't want to go back to my old feelings.,477,8,28;;
5-hydroxytryptophan ,5-HTP (5-hydroxytryptophan) for Insomnia,21-Oct-20,Grego,Taken for 2 to 5 years,Just a few comments regarding 5 HTP and Melatonin.,50,7,19;;
5-hydroxytryptophan ,5-HTP (5-hydroxytryptophan) for Anxiety,17-Oct-19,Denver,Taken for less than 1 month,Took 5-HTP for 1st time in like a year..took 400mg along with probiotic and about an hour later got nasty stomachache along with nausea & feeling like I would throw up. Think it was a combination of too much at once along with empty stomach. So I'm,248,4,24;;
5-hydroxytryptophan ,5-HTP (5-hydroxytryptophan) for Anxiety,19-Mar-17,Pink...,Taken for less than 1 month,Took 50mg sublingual this morning kicked in about 30 minutes longer.. Had not eaten.. Wanted to see how it worked.. I am bipolar.. GAD and PTSD. I do suffer from anxiety and panic attacks. Made me feel happy but it caused me too much mania meaning high and very anxious. Increased my talking. Did give a boost but not great for anxiety. I have just eaten so it,360,1,35;;
Accutane ,For Acne,24-Nov-16,Iron...,Taken for 1 to 6 months,I like everyone suffered from acne for the longest time. My face was so gross it hindered my self confidence and faith in myself.,129,9,24;;
5-hydroxytryptophan ,5-HTP (5-hydroxytryptophan) for Anxiety,29-Aug-20,Jennnnn,Taken for less than 1 month,I've been struggling with anxiety and panic disorder for 3 years now and finally built the courage to try a supplement. This is my 3rd day on Natrol's Daily Stress Relief. It has 5-Htp magnesium B6 and 12 and some other vitamins. 100mg after breakfast. Everyday it's been different. My first day was amazing. I felt the physical symptoms I was anxious but I didn't fear the sensation. I that even makes sense. I was in tears because I haven't felt not not being scared in 3 years. My 2nd day was horrible... terrible anxiety symptoms constant palpitations panic attack and a meltdown. Today is my 3rd day I felt so off today...anxious irritable like nothing satisfied me (I'm usually a happy upbeat person despite the anxiety) I was thinking about not taking it anymore because it feels like I'm getting more negatives than positives but I read a few comments about taking a lower dose. So tomorrow I'm going to try splitting the pill in half and take 50mg. I hope it makes me feel better.,989,5,19;;
5-hydroxytryptophan ,5-HTP (5-hydroxytryptophan) for Anxiety,26-Feb-20,Brian,Taken for 1 to 6 months,I decided to give meds a break and though it was hard getting off them I felt somewhat ok for a while. I physically felt better yet I still had worse social anxiety. My nerves have felt somewhat on end for past two years. I don’t like meds or side effects I’ve tried a million remedies. I can say 5 htp is probably the best natural supplement I’ve tried in regards to my mental health though having had a few bad experiences. (Taking on empty stomach) (taking early) (taking right before bed which kept me awake). Though I’ve repeatedly decided to not take anything or tried other supplements taken with food in afternoon or at night every day or even every other day has been beneficial.,688,6,21;;
5-hydroxytryptophan ,5-HTP (5-hydroxytryptophan) for Anxiety,3-Nov-17,Miche...,Not Specified,I was very optimistic about this supplement. Unfortunately for me personally I had major sharp pains in my right side of my abdomen (possibly my liver). It even woke me up at night. I couldn't take it anymore as it seemed unsafe to continue. The brand I used was Now brand. Maybe it was the brand. However I would caution others to be careful if they also get sharp stabbing pains. Happy it helped others. Didn't agree with me.,427,1,31;;
5-hydroxytryptophan ,5-HTP (5-hydroxytryptophan) for ADHD,11-Aug-19,Kitty,Taken for 5 to 10 years,I am 54 and have ADHD (combination-type). Numerous tests show no anxiety no stress and no depression. I've been taking 5-HTP for about seven years. 160mg every morning thirty minutes before food is my current sweet spot to help with my irritability. It doesn't help me with any other ADHD symptoms eg. dysfunctional working memory or concentration. If I've had a 15-hour working day I may have a 100mg dose before retiring as I feel exhausted the next morning and know that I'll be irritable (stop the world I want to get off) with everyone who rubs me up the wrong way until my morning dose kicks in. Only side effect is nausea if I wait more than thirty minutes before eating. Just remember to keep your stock levels sufficient (set a reminder) so that you don't run out and then have the added drama of rushing around to buy some while you're in a bad mood. I buy them from a website in New Zealand and they arrive in Australia within a few days.,949,9,22;;
5-hydroxytryptophan ,For Anxiety,12-Feb-22,Nope,Taken for less than 1 month,If you have tinnitus don't take it.,35,1,10;;
Acetaminophen ,Tylenol (acetaminophen) for Fever,9-May-08,smoore,9-May-08,Works great as a fever reducer.,31,10,39;;
Acetaminophen ,Tylenol (acetaminophen) for Pain,25-Oct-13,capttom,25-Oct-13,MUCH less effective than aspirin or other NSAIDS does nothing for me for headaches or arthritis.,96,1,26;;
5-hydroxytryptophan ,5-HTP (5-hydroxytryptophan),22-Apr-15,North...,Taken for less than 1 month,This drug does increase serotonin levels and made me feel quite good so it gets an 8. It didn't work out for me because I was dumb and took it along with an Anti-D. (Do NOT do this). My appetite after starting 5-HTP was very high and I was salivating quite a bit which reminded me of starting Paxil or Prozac. But a few days in I got one (unusual) and reportedly rare side effect: Severe bruxism (teeth grinding). I believe I was getting a 'less severe' but still significant case of serotonin syndrome. I stopped the 5-HTP quickly. Do not take 5-HTP with Rhodiola Saint Johns Wort Buspirone or any anti-D Read up on Serotonin syndrome. That said this stuff works - but don't ever combine!,689,8,35;;
5-hydroxytryptophan ,5-HTP (5-hydroxytryptophan) for Headache,27-Mar-18,Devon,Taken for 2 to 5 years,5HTP has made all the difference to my life. I have suffered with debilitating menstrual migraines for years also PMT/depression. This wonderful natural drug takes the edge off it massively and enables me to function much more normally. I take 200mg at night about a week before my period when I feel my head/mood change. About a week after my period when I typically start to feel more normal I reduce to 100mg. Unfortunately I can't manage without it now but it has no side effects so I am extremely thankful for it - it has literally saved my life.,551,10,25;;
5-hydroxytryptophan ,5-HTP (5-hydroxytryptophan) for Anxiety,17-Apr-17,Portend,Not Specified,I felt great...very calm and confident. But combining 5-HTP with alcohol has caused adverse reactions. Additionally I feel a sudden down swing sometimes and take a second dose each dose being 50 mg. Since the supplement I take called Medulla also contains GABA I am not sure I am doing the right thing especially drinking up to 4 glasses of wine per night. Lately I have poured the wine out because I've felt odd. I am afraid that combining this with other supplements I take plus Avapro for hypertension might eventually do harm as the depression feels on the edge of returning and I feel agitated at times.,608,8,28;;
5-hydroxytryptophan ,For Anxiety,28-Aug-16,brian...,Not Specified,Took this to try and stay natural been dealing with anxiety recently and read a lot good reviews and a few bad. Went to walmart and purchased day before yesterday and took 1 pill just before I went to sleep. When I woke up it was like a living nightmare!,254,1,30;;
5-hydroxytryptophan ,5-HTP (5-hydroxytryptophan) for Insomnia,25-Apr-15,Anonymous,Taken for 2 to 5 years,I have a love hate relationship with 5 HTP. it has definitely helped me sleep in the past but after a while I build up a tolerance. I don't like stopping and restarting because the first few days of restarting give me an upset stomach.,235,7,33;;
5-hydroxytryptophan ,For Depression,21-Oct-16,Tashka,Taken for 1 to 6 months,I tried to take 5-HTP for depression and anxiety accompanied by insomnia (early morning awakenings). I took antidepressant in the past and it really helped but this time I decided to try natural remedy. I went from 100 mg a day to 300mg. At first the results were great-just like when I took antidepressant. My depression lifted sleep improved I was not as anxious. Unfortunately after a few weeks 5-HTP just stopped working. The positive effects were very short-lived.,469,3,28;;
5-hydroxytryptophan ,For Fibromyalgia,29-Jan-16,a20030,Not Specified,5-HTP is a really effective all-natural supplement for combatting symptoms of Fibromyalgia - among many other things. It naturally increases serotonin levels which help with sleep quality pain reduction and depression.,218,9,29;;
Acetaminophen / butalbital / caffeine ,Fioricet (acetaminophen / butalbital / caffeine) for Headache,10-Jun-17,DARRL...,10-Jun-17,This is the best medicine for tension headaches bar none.,57,10,45;;
5-hydroxytryptophan ,5-HTP (5-hydroxytryptophan) for Anxiety,19-Aug-20,Hello...,Not Specified,I have tried 5HTP 100mg and 50mg for Anxiety/alcohol withdrawal and I have had a good experience with it I know there are a lot of different brands of 5 htp I usually stick to the natrol brand I've tried another brand but that one made me feel really paranoid and high anxiety n feeling not good but after I tried the Natrol brand and it didn't make me feel wired and panicky I think some brands are generic or they add a lil extra something in those off brand ones. I start by taking little by little too so it won't hit so hard if I take the whole dose (like a quarter of a whole) just to see how I feel in a few,614,10,14;;
5-hydroxytryptophan ,5-HTP (5-hydroxytryptophan) for Anxiety,9-Jun-19,Zobo,Taken for less than 1 month,7 days ago I went cold turkey off Phenibut (dangerous beware severe withdrawals) no sleep extreme anxiety (I also have generalised and panic attack disorder) and extremely bad depression which I’ve never had. I came across 5HTP which has seemed to help with the depression and anxiety but it’s only been 3 days. Still can’t sleep but my brain is in a bad way due to also being an ex painkiller addict (clean from pills for almost 5 years) and recently Phenibut.,461,6,18;;
5-hydroxytryptophan ,For Anxiety,23-Sep-19,ogoway,Taken for less than 1 month,Started taking 5-htp for general anxiety based on web info gushing about its effectiveness bought NOW brand 100 mg.,115,1,17;;
5-hydroxytryptophan ,5-HTP (5-hydroxytryptophan) for Anxiety,30-Aug-21,Anonymous,Taken for less than 1 month,I’ve been dealing with some intense anxiety and sadness. Pretty sure all my symptoms point to anxiety. I started a supplement with 5Htp in it. Took it for 2 days and had a massive dizzy spell so I stopped taking it thinking it was the supplement. Started a week later and it’s been four days and I honestly feel my symptoms are much worse than before. It’s 50mg of 5Htp I’ve researched the other ingredients in the supplement and no other ones seem to make my symptoms worse. I will take a break and see what happens.,517,1,10;;
5-hydroxytryptophan ,5-HTP (5-hydroxytryptophan) for Anxiety,11-Feb-22,regina,Taken for less than 1 month,BE CAREFUL! I took 5-htp without any advice from the doctor and it kick started my panic attacks journey. Of course I had some trauma deeply rooted in my subconscious that was the primary reason of my panic attacks but 5-htp unleashed all of it! I ended up having to go to a psychiatrist and went on SSRIs to fix myself. The doctor told me the dosage advised on the 5-htp box (100-200mg/day) was way to high for me and that messed up my brain. Just don’t take this without a doctor’s advice please it might do more harm!,520,3,8;;
5-hydroxytryptophan ,5-HTP (5-hydroxytryptophan),31-Jul-20,Kieran,Taken for less than 1 month,I have mild depression with low serotonin found. I have tried four antidepressants for a decade and always had terrible side effects. I have started to take 5-HTP 75mg once a days and it works great! Not sure for the long term for now but I don't feel like garbage don't have suicidal thoughts and don't feel irritable. When I stop all those symptoms come back.,361,10,12;;
5-hydroxytryptophan ,For Anxiety,16-Oct-19,Jay,Taken for less than 1 month,Tried this after trying to get off SSRI's. Had anxiety building up to pre-panic attack on my second day on this. After taking 100mg started to feel the anxiety melt away and pretty much relaxed after an hour. After day 3 have noticed my acid reflux going away too. After researching found out serotonin stops gastic acid production. Usually take around night time with a multivitamin It tends to make me sleepy in a couple hours. Pretty much as effective as SSR's for without as many side effects. Just get a lil disoriented once in a while but a very small price to pay compared to having anxiety.,598,10,14;;
5-hydroxytryptophan ,5-HTP (5-hydroxytryptophan) for Anxiety,24-Apr-18,Anna,Not Specified,I was recommended this by a close family friend who also suffers from anxiety. I took 50mg a couple of times a week a few months ago and didn't notice a change or any negative side effects at that time. I have been feeling more anxious over the past few weeks due to hormonal imbalance/other issues so I decided to try again one night when the anxiety was really bad just to see if it could alleviate some of it. I took 1 50mg capsule about an hour after dinner and for the first few hours after I took it I actually felt noticeably less anxious. At one point my entire body felt very peaceful and relaxed and almost had a warm feeling to it. It did not help me sleep though like some people commented I woke up multiple times throughout the night and tossed and turned and then around 6AM woke up feeling nauseous wide awake and anxious again. I'm not sure if this is because of my hormonal imbalance issues right now or side effects from this but not sure its worth it to try again.,984,5,18;;
5-hydroxytryptophan ,For Anxiety,11-Sep-19,Maya,Not Specified,I started taking 5 htp three weeks ago. This third week was when I noticed it started working a bit. For some people it can take as little as two weeks but I wasn’t keeping up with taking it in the second week. Today I woke up feeling kind of happier and it felt really just amazing. I have been depressed for about a year or more so I was just shocked at feeling this happiness. A couple months ago I was struggling even more and was prescribed Zoloft. I was told to take half of a Zoloft pill each night to build up to one complete pill. Well the first night I took it I woke up sweating a lot and felt kind of scared. I stopped taking Zoloft and looked for natural pills and that’s how I found 5 HTP.,703,8,14;;
"5-hydroxytryptophan ,For Depression,20-Jan-18,kclady,Not Specified,""I suffer from insomnia mood swings depression anger outbursts of anger";;
"'1 / 105-hydroxytryptophan User Reviews & Ratings (Page 5)For Depression725-Nov-21PeterTaken for 1 to 6 monthsI've been taking it for a month I feel absolutely no difference no worse no better. Don't feel anything what so ever. I think this might work better if you have mild depression where placebo is effective. I have taken time release 2 times daily so 200mg. Positive is I bdidn't get side effects but damn what a waste of time"",505,10,17";;
5-hydroxytryptophan ,For Depression,26-Sep-18,sudonim,Taken for 1 to 6 months,Taken for depression every day by mouth with a meal.,52,8,15;;
5-hydroxytryptophan ,5-HTP (5-hydroxytryptophan) for Insomnia,18-Dec-20,Cheryl,Taken for 6 months to 1 year,I have been using 300mg of 5 HTP at bedtime as well as Klonopin. It works for me. I have severe insomnia due to a problem with fibromyalgia. That being said. Go for it. The Klonopin alone didn't do it but the combo cocktail does. I feel like the quality of sleep is better also. My chemical complex is strange. I need large doses of anything to benefit.,353,10,9;;
5-hydroxytryptophan ,For Fibromyalgia,26-Mar-15,Artfull,Not Specified,Ive been taking 200mg a day for the past 2 weeks. I definitely can tell a difference in my mood. It has seemed to help my pain some but not completely. I do sleep better but I find myself going into these deep pockets of sleep then wake up then drift back and some of the dreams are pretty vivid. I'll continue taking this it couldnt hurt I just dont want to take any of the other RX drugs on the market because of the side effects.,432,8,21;;
5-hydroxytryptophan ,For Fibromyalgia,25-Dec-16,Madal...,Taken for 1 to 6 months,100mg of 5 HTP has been very effective for my insomnia and Fibro. I combine it with an edible of THC/ melatonin. I have been doing this for 4 months and feel much better. It's not the magic bullet but better than prescription drugs. I was taking Norco and Valium.,263,10,17;;
5-hydroxytryptophan ,5-HTP (5-hydroxytryptophan),30-Jul-20,Styner,Taken for less than 1 month,I went to a Nutritional store for 5-HTP after doing some research on it for mild chronic depression. Nutritionist suggested 200 mg. Took it at night for a couple nights and my stomach woke me up.,195,1,9;;
5-hydroxytryptophan ,5-HTP (5-hydroxytryptophan) for Anxiety,21-Jan-22,JCM,Taken for 1 to 6 months,I am very sensitive to any medication and have “inverted” symptoms from some (valerian gives me nightmares). So taking 5-HTP 3 years ago for acute anxiety I felt the effects immediately. Now am taking it again,209,10,5;;
5-hydroxytryptophan ,For Insomnia,5-May-17,Goochy,Taken for 6 months to 1 year,I have been unable to sleep for years and have tried everything from OTC to prescription without much relief. I read about 5 HTP (100mg) and decide to try it. At first it seemed to help somewhat but not a dramatic change. I then added 5mg Melatonin and that seems to do the trick. I am sleeping a lot better although not through the night. However now when I awake I read about 30-45 minutes and then go back to sleep for the remainder of the night. I sometimes also take another 5HTP. Overall satisfied with results. I am definitely sleeping better and longer.,561,8,14;;
5-hydroxytryptophan ,For Insomnia,16-Aug-20,thf,Taken for 2 to 5 years,I had a much different experience with 5-htp than most others here.,67,8,8;;
5-hydroxytryptophan ,5-HTP (5-hydroxytryptophan) for Anxiety,16-Feb-20,Fisher,Taken for less than 1 month,I've been taking klonopin(clonazepam) for 12 years for chronic anxiety. I've struggled with depression and self medicating to help with PTSD. Today I don't use any recreational drugs today I also bought my first bottle of 5 htp.,228,4,8;;
5-hydroxytryptophan ,5-HTP (5-hydroxytryptophan) for Anxiety,30-Aug-22,Diana,Taken for less than 1 month,I have tried 5-HTP on a couple of occasions.,44,1,3;;
5-hydroxytryptophan ,5-HTP (5-hydroxytryptophan) for Anxiety,19-Jan-23,Healt...,Taken for 5 to 10 years,I have taken this supplement for over 7 years. I’m not sure if it still works as good as it used to and came here to see about raising dosages. My experience has been overall good. I am a diagnosed NPD. I have increased anxiety around anyone who does better than me in life. To put it mildly I loathe anyone who might have some sort of leg up on me. My son-in-law is one of these people. Very confident person and can’t seem to be manipulated by anyone. I’m not kidding when I say I just absolutely can’t deal with myself when I am around him or any strong male really. My speech is off I have stomach knots inside is like a raging fire in my head. I’m working closely with a therapist to change my way of thinking and understand it’s actually me that is the problem and that I am just an insecure old man with a lack of empathy. I have noticed on days when I take a double dose of 200 mg before seeing my son in law I am much more lively and actually enjoy my Son in law.,972,7,2;;
5-hydroxytryptophan ,For Anxiety,6-Jan-20,Bif,Taken for less than 1 month,I can't take 5HTP it has given me serotonin syndrome and was sick for two days. I can't and won't take SSRI's either. My doctor think,133,1,8;;
5-hydroxytryptophan ,5-HTP (5-hydroxytryptophan) for Insomnia,19-Nov-19,Trial...,Taken for less than 1 month,I bought some 400mg high strength tablets after reading good reviews about 5HTP and knowing I have a high tolerance medicines. I took tablet around 8pm hoping to feel a bit drowsy by bedtime but it's 00:15am and I'm still wide awake even though I also took 2 zopiclone at 10.55pm and ran 13 km earlier and done a full 9 hour day at work today.,343,5,7;;
Abatacept ,Orencia (abatacept) for Rheumatoid Arthritis,28-Jun-18,Chichi,Taken for 2 to 5 years,I am scared to quit Orencia,27,1,22;;
Abatacept ,Orencia (abatacept) for Rheumatoid Arthritis,30-Mar-20,Nan,Taken for 1 to 2 years,Been on a monthly infusion for almost 16 months.,48,6,16;;
5-hydroxytryptophan ,For Anxiety,15-Feb-21,Suzc,Taken for 2 to 5 years,I deal with anxiety and depression generalized anxiety disorder is my actual diagnosis and along with that comes insomnia on occasion. I was on Zoloft for a few years but it left me feeling numb and made me gain weight so for a couple of years I wasn’t taking anything and my anxiety was coming back hard. I did some research on natural supplements and found 5htp and haven’t looked back. I’ve been on between 100-200 mg a day for probably almost two years and I couldn’t be happier. There are zero side effects my anxiety is well-managed and I only have insomnia nights now and then. If I find my anxiety getting worse I just increase the dose to 200 mg for a couple weeks and I feel better again.,698,10,5;;
5-hydroxytryptophan ,5-HTP (5-hydroxytryptophan) for Anxiety,4-May-22,Anonymous,Taken for less than 1 month,My therapist said to take this for depression so I bought a bottle of 5-HTP 200 mg followed instructions took 1 pill at night. Within 30 minutes of taking this I went really hot and had a rash on face arms neck and chest. Went into severe vomiting for hours with muscle spasms in stomach. Horrible headache from back of my head wrapping around felt like I was going to have a stroke. Made it through the night I am 12 hours on but would not recommend. Feel horrible. Think it must have been allergic reaction.,509,1,3;;
5-hydroxytryptophan ,For Anxiety,13-Jan-19,Anonymous,Not Specified,This has been a game changer drug for me. I take 100mg in the morning and 100mg at night the brand is Irwin and it has some other helpful herbs mixed in b6 cbd etc. I was on paxil four years ago then had a break and had started to feel like I needed to get back on something for my anxiety and depression. It was affecting my life and relationship. Extremely hard to control my racing thoughts I decided to give 5HTP a shot. I highly recommend it. It has allowed the stress in my life to be seen for what they are. I still get emotions cry laugh but nothing is as manic and extreme as was. I am so grateful for this product as it is allowing me to live my life but not numb out my feeling or experiences. I am a little concerned about the dependence side of things but since I have not seen any negative side effects yet (upset stomach and diarrhea the first three days) I do not mind being on this product for as long as I need too.,933,10,8;;
5-hydroxytryptophan ,For Anxiety,19-Sep-21,Anonymous,Taken for less than 1 month,It makes me feel so sick and nauseous so I split the capsule in half. My friend says i seem a lot calmer and helps with teeth grinding at night.,144,5,4;;
5-hydroxytryptophan ,5-HTP (5-hydroxytryptophan) for Anxiety,21-Jan-21,lilys...,Taken for less than 1 month,Someone recommended this to me and I bought it let it sit in my cabinet for months untouched with my other vitamins and randomly started taking all of them. I don't even know what they all do for u I just know they’re supposed to be good for me,244,10,5;;
5-hydroxytryptophan ,5-HTP (5-hydroxytryptophan) for Anxiety,4-Aug-21,John,Taken for 1 to 6 months,When you first take 5htp you should start out slow 50 mg a day a few hours before sleep. Make sure you use a reputable brand and make sure it is enteric coated and have with vitamin b6 and C so it can convert to serotonin. The enteric coating will help prevent the 5htp from converting to serotonin in the stomach which can cause stomach upset. Up the dosage slowly until you start noticing a benefit. (Effective dosages are between 50 to 300 mgs a day.) As with any supplement or medication give it time. Give the product at least 6 - 8 weeks to notice a benefit.,564,7,4;;
5-hydroxytryptophan ,For Depression,28-Jul-21,DS1,Taken for less than 1 month,I am a 70-year-old veteran and I was diagnosed with chronic PTSD by the VA. I was severely abused as a child. I've had psychological counseling antidepressants & anxiety meds for years. Nothing has made a difference.,216,10,4;;
5-hydroxytryptophan ,For Depression,31-Jul-19,cotton,Taken for less than 1 month,I took 5-HTP three times before throwing the bottle away. Two of the times I was woken up with horrible stomach cramps but because the drug made me tired it was more miserable to be awake. Also feel foggy after taking it. I'm glad this works for other people but my stomach is very upset.,288,2,6;;
5-hydroxytryptophan ,5-HTP (5-hydroxytryptophan) for Insomnia,29-Oct-21,Anonymous,Taken for less than 1 month,Was recommended to take 5 HTP because I have no problem falling asleep but rather staying asleep. Took 100 mg and slept better (still work up but it a much calmer way) but then next day after taking 100mg again I could tell it prevented me falling asleep and also elevated my heart rate to the point that I couldn’t sleep at all. Am going to speak to a doctor to ask whether it might work at a significantly lower dose. So many websites say 100 mg is fine and even say 200mg is ok to start with—I wish more recommended 25 max to begin especially if you’re sensitive.,566,5,3;;
5-hydroxytryptophan ,5-HTP (5-hydroxytryptophan) for Anxiety,3-Mar-22,Anxious...,Taken for 1 to 2 years,After the loss of some family members a sudden realization of past trauma and a prolonged period of stress at work I started having panic attacks and rising anxiety which I couldn’t explain being a really logical person. With the onset of the pandemic and the surrounding stress and negativity it resulted in more frequent spells of anxiety and worry.,351,10,2;;
5-hydroxytryptophan ,For Insomnia,4-Feb-17,Joyfu...,Not Specified,It helped me sleep at 1st for a few days and even slowed my brain down from racing thoughts but the past couple days its not been working. I have been up all night tonight as well as the night before. Also I have been having headaches that don't go away with ibuprophen. I am gonna try and only take 1 a day instead if 2. My husband got me this to help me sleep. What he didn't realize is I was sleeping it just took me a couple hrs sometimes. Occasionally maybe 10 times out of a yr I can't sleep all night. This is my 1st time taking meds and I don't know what to do. Ugh I am not happy. $22 down the drain.,609,3,6;;
5-hydroxytryptophan ,For Depression,18-Sep-20,Ruby,Taken for 1 to 6 months,Hi started taking 5 HTP 100 mg once a day with food at lunch time after decades of chronic depression and PTSD. I was at my wit's end been on the SSRI and other antidepressant merry go round. I thought I have nothing to lose. At night I take 2 mg of Mirtazapine plus magnesium this combination has been a godsend.,313,9,3;;
5-hydroxytryptophan ,For Depression,3-Jul-21,Kathy,Taken for less than 1 month,I've been withdrawing from melatonin for a month now. 5htp seems to help half the time. Can't take it after noon it will give me insomnia.,138,6,2;;
5-hydroxytryptophan ,For Depression,8-Apr-21,Robert,Taken for less than 1 month,I've suffered from chronic fatigue for 3 years now. Okay during the day but as soon as I'm off work I'm exhausted and have no energy or motivation. With a 3 year old I need to be able to do more. I've tried many things and a few worked for a short time then stopped. Also have sleep issues which may contribute. I've been taking this for 2 weeks and it's incredible. I at 50 I feel 20 years younger. Come home with lots of energy and my mood is awesome. If you asked me if I was depressed a few weeks ago I'd have sad no. But in comparison to how I feel now I'd say I must have been. I also fall asleep much faster and sleep more soundly. Although I do wake a few times but easily fall back to sleep. My wife say I no longer toss and turn or talk on my sleep. I've literally never felt better. Improved focus and clarity at work and increased energy. Based on this experience I'd say and hope my problem was low levels of Tryptophan. I only hope it's a long term fix and not a flash in the pan.,994,10,2;;
5-hydroxytryptophan ,For Anxiety,15-Sep-17,Kody...,Taken for less than 1 month,After being on Zoloft I thought it was hopeless until I tried 5-HTP. I've only been on the drug for 2 days but already feel a tremendous sense of well being which I never felt on an anti depressant. I guess if you need an anti depressant for something more severe go for it. Although I could see this drug used only for mild depression and anxiety some part of me believes it could be used as a long term medicine for some. I have nothing but positive results so far!,467,10,4;;
5-hydroxytryptophan ,5-HTP (5-hydroxytryptophan) for ADHD,14-Aug-20,stevo,Taken for less than 1 month,I am trying 5 HTP now as of today. I have been taking 500 mg of l phenylalanine,79,5,2;;
5-hydroxytryptophan ,For Depression,27-Feb-22,D88,Taken for less than 1 month,I was taking St. Johns wort for moderate depression/SAD and it worked well but was affecting my sleep and interacting with sleeping pills I occasionally use. My mood started to get low again a couple days after finishing them so I decided to switch to 5HTP.,257,2,1;;
5-hydroxytryptophan ,5-HTP (5-hydroxytryptophan),13-Jul-21,Billy,Taken for 1 to 6 months,5-HTP,5,5,1;;
5-hydroxytryptophan ,5-HTP (5-hydroxytryptophan) for Anxiety,8-Jun-22,Girl,Taken for 6 months to 1 year,Started 5HTP for very debilitating anxiety almost 10 months ago. I started at 100mg and went up to 300mg within a couple of weeks. However within a week I felt a difference. The anxiety was slightly reduced but the main effect was I was more motivated enthusiastic and had a spring in my steps. So much happier (and slightly more resilient to anxiety) ! I thought that this drug would be a miracle for people with depression rather than anxiety. Unfortunately this wonderful effect disappeared a couple of months later. My conclusion is that it may not be suited for long term anxiety or depression but if you are going through a rough patch it may give you the leg up you need during those few weeks. I will now switch to something else. Only side effect was minor headaches for a couple of days when I started or upped the dose.,830,5,0;;
5-hydroxytryptophan ,5-HTP (5-hydroxytryptophan) for Insomnia,13-Dec-21,Anonymous,Taken for 1 to 6 months,Works for Cannabis-related insomnia when I've stopped smoking after prolonged daily use. After researching online and using on and off for a few weeks I use around 100-150mg depending on how tired I feel (recommend starting much lower ~50mg).,242,8,0;;
5-hydroxytryptophan ,5-HTP (5-hydroxytryptophan) for Anxiety,3-Dec-15,Kellos,Not Specified,Almost immediately effective. Clarity and calmness of mind restored and feeling 100% better. I can not believe it has worked so well.,133,10,115;;
"5-hydroxytryptophan ,5-HTP (5-hydroxytryptophan) for Anxiety,20-Jul-20,Anonymous,Taken for less than 1 month,""5HTP was absolutely terrible";;
"'8 / 105-hydroxytryptophan User Reviews & Ratings (Page 7)5-HTP (5-hydroxytryptophan) for Anxiety9617-Feb-14worldTaken for 2 to 5 yearsChoose a sustained/time release 5-HTP product for a smoother and longer lasting effect. Combine with a good Vitamin B complex possibly in the biologically active form."",332,1,51";;
5-hydroxytryptophan ,5-HTP (5-hydroxytryptophan) for Anxiety,14-Feb-15,asirius,Taken for less than 1 month,Eliminated anxiety.,19,10,67;;
